FullGeoName,YEAR,STATE_NAME,STATE_ABBREV,COUNTY_NAME,STATE_COUNTY_FIP_U,opioid_dispensing_rate
"MS, Scott",2009,Mississippi,MS,Scott County,28123,96.5
"MS, Sharkey",2009,Mississippi,MS,Sharkey County,28125,54.0
"MS, Simpson",2009,Mississippi,MS,Simpson County,28127,147.1
"MS, Smith",2009,Mississippi,MS,Smith County,28129,28.7
"MS, Stone",2009,Mississippi,MS,Stone County,28131,165.6
"MS, Sunflower",2009,Mississippi,MS,Sunflower County,28133,52.5
"MS, Tallahatchie",2009,Mississippi,MS,Tallahatchie County,28135,11.3
"MS, Tate",2009,Mississippi,MS,Tate County,28137,125.2
"MS, Tippah",2009,Mississippi,MS,Tippah County,28139,132.4
"MS, Tishomingo",2009,Mississippi,MS,Tishomingo County,28141,148.4
"MS, Tunica",2009,Mississippi,MS,Tunica County,28143,Data unavailable
"MS, Union",2009,Mississippi,MS,Union County,28145,123.4
"MS, Walthall",2009,Mississippi,MS,Walthall County,28147,57.1
"MS, Warren",2009,Mississippi,MS,Warren County,28149,138.6
"MS, Washington",2009,Mississippi,MS,Washington County,28151,92.3
"MS, Wayne",2009,Mississippi,MS,Wayne County,28153,151.0
"MS, Webster",2009,Mississippi,MS,Webster County,28155,Data unavailable
"MS, Wilkinson",2009,Mississippi,MS,Wilkinson County,28157,20.3
"MS, Winston",2009,Mississippi,MS,Winston County,28159,129.1
"MS, Yalobusha",2009,Mississippi,MS,Yalobusha County,28161,58.7
"MS, Yazoo",2009,Mississippi,MS,Yazoo County,28163,58.3
"MT, Beaverhead",2009,Montana,MT,Beaverhead County,30001,59.3
"MT, Big Horn",2009,Montana,MT,Big Horn County,30003,41.6
"MT, Blaine",2009,Montana,MT,Blaine County,30005,46.5
"MT, Broadwater",2009,Montana,MT,Broadwater County,30007,44.1
"MT, Carbon",2009,Montana,MT,Carbon County,30009,Data unavailable
"MT, Carter",2009,Montana,MT,Carter County,30011,Data unavailable
"MT, Cascade",2009,Montana,MT,Cascade County,30013,113.7
"MT, Chouteau",2009,Montana,MT,Chouteau County,30015,65.8
"MT, Custer",2009,Montana,MT,Custer County,30017,101.6
"MT, Daniels",2009,Montana,MT,Daniels County,30019,Data unavailable
"MT, Dawson",2009,Montana,MT,Dawson County,30021,96.9
"MT, Deer Lodge",2009,Montana,MT,Deer Lodge County,30023,101.2
"MT, Fallon",2009,Montana,MT,Fallon County,30025,30.8
"MT, Fergus",2009,Montana,MT,Fergus County,30027,76.8
"MT, Flathead",2009,Montana,MT,Flathead County,30029,119.0
"MT, Gallatin",2009,Montana,MT,Gallatin County,30031,64.7
"MT, Garfield",2009,Montana,MT,Garfield County,30033,12.7
"MT, Glacier",2009,Montana,MT,Glacier County,30035,57.6
"MT, Golden Valley",2009,Montana,MT,Golden Valley County,30037,Data unavailable
"MT, Granite",2009,Montana,MT,Granite County,30039,Data unavailable
"MT, Hill",2009,Montana,MT,Hill County,30041,140.0
"MT, Jefferson",2009,Montana,MT,Jefferson County,30043,15.0
"MT, Judith Basin",2009,Montana,MT,Judith Basin County,30045,Data unavailable
"MT, Lake",2009,Montana,MT,Lake County,30047,77.7
"MT, Lewis and Clark",2009,Montana,MT,Lewis and Clark County,30049,79.9
"MT, Liberty",2009,Montana,MT,Liberty County,30051,4.8
"MT, Lincoln",2009,Montana,MT,Lincoln County,30053,121.9
"MT, Madison",2009,Montana,MT,Madison County,30057,27.6
"MT, McCone",2009,Montana,MT,McCone County,30055,Data unavailable
"MT, Meagher",2009,Montana,MT,Meagher County,30059,54.6
"MT, Mineral",2009,Montana,MT,Mineral County,30061,Data unavailable
"MT, Missoula",2009,Montana,MT,Missoula County,30063,107.8
"MT, Musselshell",2009,Montana,MT,Musselshell County,30065,Data unavailable
"MT, Park",2009,Montana,MT,Park County,30067,58.4
"MT, Petroleum",2009,Montana,MT,Petroleum County,30069,Data unavailable
"MT, Phillips",2009,Montana,MT,Phillips County,30071,56.3
"MT, Pondera",2009,Montana,MT,Pondera County,30073,67.8
"MT, Powder River",2009,Montana,MT,Powder River County,30075,70.9
"MT, Powell",2009,Montana,MT,Powell County,30077,83.1
"MT, Prairie",2009,Montana,MT,Prairie County,30079,Data unavailable
"MT, Ravalli",2009,Montana,MT,Ravalli County,30081,98.3
"MT, Richland",2009,Montana,MT,Richland County,30083,64.3
"MT, Roosevelt",2009,Montana,MT,Roosevelt County,30085,33.9
"MT, Rosebud",2009,Montana,MT,Rosebud County,30087,38.7
"MT, Sanders",2009,Montana,MT,Sanders County,30089,94.9
"MT, Sheridan",2009,Montana,MT,Sheridan County,30091,85.7
"MT, Silver Bow",2009,Montana,MT,Silver Bow County,30093,118.9
"MT, Stillwater",2009,Montana,MT,Stillwater County,30095,48.8
"MT, Sweet Grass",2009,Montana,MT,Sweet Grass County,30097,Data unavailable
"MT, Teton",2009,Montana,MT,Teton County,30099,71.5
"MT, Toole",2009,Montana,MT,Toole County,30101,67.2
"MT, Treasure",2009,Montana,MT,Treasure County,30103,Data unavailable
"MT, Valley",2009,Montana,MT,Valley County,30105,53.9
"MT, Wheatland",2009,Montana,MT,Wheatland County,30107,Data unavailable
"MT, Wibaux",2009,Montana,MT,Wibaux County,30109,Data unavailable
"MT, Yellowstone",2009,Montana,MT,Yellowstone County,30111,90.4
"NC, Alamance",2009,North Carolina,NC,Alamance County,37001,91.7
"NC, Alexander",2009,North Carolina,NC,Alexander County,37003,35.7
"NC, Alleghany",2009,North Carolina,NC,Alleghany County,37005,93.8
"NC, Anson",2009,North Carolina,NC,Anson County,37007,68.5
"NC, Ashe",2009,North Carolina,NC,Ashe County,37009,103.7
"NC, Avery",2009,North Carolina,NC,Avery County,37011,132.1
"NC, Beaufort",2009,North Carolina,NC,Beaufort County,37013,135.5
"NC, Bertie",2009,North Carolina,NC,Bertie County,37015,62.8
"NC, Bladen",2009,North Carolina,NC,Bladen County,37017,90.0
"NC, Brunswick",2009,North Carolina,NC,Brunswick County,37019,123.3
"NC, Buncombe",2009,North Carolina,NC,Buncombe County,37021,104.1
"NC, Burke",2009,North Carolina,NC,Burke County,37023,134.2
"NC, Cabarrus",2009,North Carolina,NC,Cabarrus County,37025,108.8
"NC, Caldwell",2009,North Carolina,NC,Caldwell County,37027,116.9
"NC, Camden",2009,North Carolina,NC,Camden County,37029,Data unavailable
"NC, Carteret",2009,North Carolina,NC,Carteret County,37031,114.3
"NC, Caswell",2009,North Carolina,NC,Caswell County,37033,Data unavailable
"NC, Catawba",2009,North Carolina,NC,Catawba County,37035,131.7
"NC, Chatham",2009,North Carolina,NC,Chatham County,37037,44.3
"NC, Cherokee",2009,North Carolina,NC,Cherokee County,37039,128.3
"NC, Chowan",2009,North Carolina,NC,Chowan County,37041,84.2
"NC, Clay",2009,North Carolina,NC,Clay County,37043,108.4
"NC, Cleveland",2009,North Carolina,NC,Cleveland County,37045,144.3
"NC, Columbus",2009,North Carolina,NC,Columbus County,37047,175.9
"NC, Craven",2009,North Carolina,NC,Craven County,37049,128.0
"NC, Cumberland",2009,North Carolina,NC,Cumberland County,37051,84.2
"NC, Currituck",2009,North Carolina,NC,Currituck County,37053,22.3
"NC, Dare",2009,North Carolina,NC,Dare County,37055,130.9
"NC, Davidson",2009,North Carolina,NC,Davidson County,37057,91.4
"NC, Davie",2009,North Carolina,NC,Davie County,37059,99.9
"NC, Duplin",2009,North Carolina,NC,Duplin County,37061,74.1
"NC, Durham",2009,North Carolina,NC,Durham County,37063,70.6
"NC, Edgecombe",2009,North Carolina,NC,Edgecombe County,37065,47.6
"NC, Forsyth",2009,North Carolina,NC,Forsyth County,37067,87.9
"NC, Franklin",2009,North Carolina,NC,Franklin County,37069,49.2
"NC, Gaston",2009,North Carolina,NC,Gaston County,37071,141.7
"NC, Gates",2009,North Carolina,NC,Gates County,37073,Data unavailable
"NC, Graham",2009,North Carolina,NC,Graham County,37075,119.0
"NC, Granville",2009,North Carolina,NC,Granville County,37077,65.8
"NC, Greene",2009,North Carolina,NC,Greene County,37079,50.2
"NC, Guilford",2009,North Carolina,NC,Guilford County,37081,86.7
"NC, Halifax",2009,North Carolina,NC,Halifax County,37083,122.1
"NC, Harnett",2009,North Carolina,NC,Harnett County,37085,76.0
"NC, Haywood",2009,North Carolina,NC,Haywood County,37087,113.4
"NC, Henderson",2009,North Carolina,NC,Henderson County,37089,98.9
"NC, Hertford",2009,North Carolina,NC,Hertford County,37091,120.3
"NC, Hoke",2009,North Carolina,NC,Hoke County,37093,30.3
"NC, Hyde",2009,North Carolina,NC,Hyde County,37095,Data unavailable
"NC, Iredell",2009,North Carolina,NC,Iredell County,37097,106.6
"NC, Jackson",2009,North Carolina,NC,Jackson County,37099,55.5
"NC, Johnston",2009,North Carolina,NC,Johnston County,37101,73.7
"NC, Jones",2009,North Carolina,NC,Jones County,37103,48.7
"NC, Lee",2009,North Carolina,NC,Lee County,37105,134.9
"NC, Lenoir",2009,North Carolina,NC,Lenoir County,37107,84.6
"NC, Lincoln",2009,North Carolina,NC,Lincoln County,37109,98.9
"NC, Macon",2009,North Carolina,NC,Macon County,37113,112.6
"NC, Madison",2009,North Carolina,NC,Madison County,37115,73.8
"NC, Martin",2009,North Carolina,NC,Martin County,37117,72.6
"NC, McDowell",2009,North Carolina,NC,McDowell County,37111,94.8
"NC, Mecklenburg",2009,North Carolina,NC,Mecklenburg County,37119,64.3
"NC, Mitchell",2009,North Carolina,NC,Mitchell County,37121,110.0
"NC, Montgomery",2009,North Carolina,NC,Montgomery County,37123,74.1
"NC, Moore",2009,North Carolina,NC,Moore County,37125,114.7
"NC, Nash",2009,North Carolina,NC,Nash County,37127,111.4
"NC, New Hanover",2009,North Carolina,NC,New Hanover County,37129,114.9
"NC, Northampton",2009,North Carolina,NC,Northampton County,37131,Data unavailable
"NC, Onslow",2009,North Carolina,NC,Onslow County,37133,79.1
"NC, Orange",2009,North Carolina,NC,Orange County,37135,43.3
"NC, Pamlico",2009,North Carolina,NC,Pamlico County,37137,60.2
"NC, Pasquotank",2009,North Carolina,NC,Pasquotank County,37139,120.5
"NC, Pender",2009,North Carolina,NC,Pender County,37141,52.6
"NC, Perquimans",2009,North Carolina,NC,Perquimans County,37143,44.7
"NC, Person",2009,North Carolina,NC,Person County,37145,94.3
"NC, Pitt",2009,North Carolina,NC,Pitt County,37147,87.7
"NC, Polk",2009,North Carolina,NC,Polk County,37149,74.0
"NC, Randolph",2009,North Carolina,NC,Randolph County,37151,78.4
"NC, Richmond",2009,North Carolina,NC,Richmond County,37153,144.8
"NC, Robeson",2009,North Carolina,NC,Robeson County,37155,106.9
"NC, Rockingham",2009,North Carolina,NC,Rockingham County,37157,143.3
"NC, Rowan",2009,North Carolina,NC,Rowan County,37159,92.4
"NC, Rutherford",2009,North Carolina,NC,Rutherford County,37161,71.1
"NC, Sampson",2009,North Carolina,NC,Sampson County,37163,85.0
"NC, Scotland",2009,North Carolina,NC,Scotland County,37165,140.5
"NC, Stanly",2009,North Carolina,NC,Stanly County,37167,116.2
"NC, Stokes",2009,North Carolina,NC,Stokes County,37169,87.6
"NC, Surry",2009,North Carolina,NC,Surry County,37171,169.0
"NC, Swain",2009,North Carolina,NC,Swain County,37173,98.7
"NC, Transylvania",2009,North Carolina,NC,Transylvania County,37175,101.3
"NC, Tyrrell",2009,North Carolina,NC,Tyrrell County,37177,91.8
"NC, Union",2009,North Carolina,NC,Union County,37179,71.0
"NC, Vance",2009,North Carolina,NC,Vance County,37181,152.0
"NC, Wake",2009,North Carolina,NC,Wake County,37183,64.7
"NC, Warren",2009,North Carolina,NC,Warren County,37185,32.7
"NC, Washington",2009,North Carolina,NC,Washington County,37187,67.9
"NC, Watauga",2009,North Carolina,NC,Watauga County,37189,95.2
"NC, Wayne",2009,North Carolina,NC,Wayne County,37191,67.8
"NC, Wilkes",2009,North Carolina,NC,Wilkes County,37193,109.4
"NC, Wilson",2009,North Carolina,NC,Wilson County,37195,96.1
"NC, Yadkin",2009,North Carolina,NC,Yadkin County,37197,83.5
"NC, Yancey",2009,North Carolina,NC,Yancey County,37199,134.9
"ND, Adams",2009,North Dakota,ND,Adams County,38001,155.4
"ND, Barnes",2009,North Dakota,ND,Barnes County,38003,83.8
"ND, Benson",2009,North Dakota,ND,Benson County,38005,4.2
"ND, Billings",2009,North Dakota,ND,Billings County,38007,Data unavailable
"ND, Bottineau",2009,North Dakota,ND,Bottineau County,38009,42.8
"ND, Bowman",2009,North Dakota,ND,Bowman County,38011,58.5
"ND, Burke",2009,North Dakota,ND,Burke County,38013,Data unavailable
"ND, Burleigh",2009,North Dakota,ND,Burleigh County,38015,79.0
"ND, Cass",2009,North Dakota,ND,Cass County,38017,52.8
"ND, Cavalier",2009,North Dakota,ND,Cavalier County,38019,Data unavailable
"ND, Dickey",2009,North Dakota,ND,Dickey County,38021,59.7
"ND, Divide",2009,North Dakota,ND,Divide County,38023,56.3
"ND, Dunn",2009,North Dakota,ND,Dunn County,38025,28.8
"ND, Eddy",2009,North Dakota,ND,Eddy County,38027,66.9
"ND, Emmons",2009,North Dakota,ND,Emmons County,38029,55.9
"ND, Foster",2009,North Dakota,ND,Foster County,38031,76.7
"ND, Golden Valley",2009,North Dakota,ND,Golden Valley County,38033,74.3
"ND, Grand Forks",2009,North Dakota,ND,Grand Forks County,38035,70.8
"ND, Grant",2009,North Dakota,ND,Grant County,38037,35.1
"ND, Griggs",2009,North Dakota,ND,Griggs County,38039,37.4
"ND, Hettinger",2009,North Dakota,ND,Hettinger County,38041,53.5
"ND, Kidder",2009,North Dakota,ND,Kidder County,38043,29.9
"ND, LaMoure",2009,North Dakota,ND,LaMoure County,38045,35.2
"ND, Logan",2009,North Dakota,ND,Logan County,38047,34.4
"ND, McHenry",2009,North Dakota,ND,McHenry County,38049,14.0
"ND, McIntosh",2009,North Dakota,ND,McIntosh County,38051,78.5
"ND, McKenzie",2009,North Dakota,ND,McKenzie County,38053,37.1
"ND, McLean",2009,North Dakota,ND,McLean County,38055,61.2
"ND, Mercer",2009,North Dakota,ND,Mercer County,38057,68.7
"ND, Morton",2009,North Dakota,ND,Morton County,38059,59.6
"ND, Mountrail",2009,North Dakota,ND,Mountrail County,38061,35.6
"ND, Nelson",2009,North Dakota,ND,Nelson County,38063,Data unavailable
"ND, Oliver",2009,North Dakota,ND,Oliver County,38065,Data unavailable
"ND, Pembina",2009,North Dakota,ND,Pembina County,38067,55.0
"ND, Pierce",2009,North Dakota,ND,Pierce County,38069,82.5
"ND, Ramsey",2009,North Dakota,ND,Ramsey County,38071,148.3
"ND, Ransom",2009,North Dakota,ND,Ransom County,38073,66.2
"ND, Renville",2009,North Dakota,ND,Renville County,38075,30.5
"ND, Richland",2009,North Dakota,ND,Richland County,38077,46.8
"ND, Rolette",2009,North Dakota,ND,Rolette County,38079,34.3
"ND, Sargent",2009,North Dakota,ND,Sargent County,38081,Data unavailable
"ND, Sheridan",2009,North Dakota,ND,Sheridan County,38083,Data unavailable
"ND, Sioux",2009,North Dakota,ND,Sioux County,38085,Data unavailable
"ND, Slope",2009,North Dakota,ND,Slope County,38087,Data unavailable
"ND, Stark",2009,North Dakota,ND,Stark County,38089,86.1
"ND, Steele",2009,North Dakota,ND,Steele County,38091,Data unavailable
"ND, Stutsman",2009,North Dakota,ND,Stutsman County,38093,91.2
"ND, Towner",2009,North Dakota,ND,Towner County,38095,36.6
"ND, Traill",2009,North Dakota,ND,Traill County,38097,34.9
"ND, Walsh",2009,North Dakota,ND,Walsh County,38099,51.3
"ND, Ward",2009,North Dakota,ND,Ward County,38101,52.6
"ND, Wells",2009,North Dakota,ND,Wells County,38103,59.1
"ND, Williams",2009,North Dakota,ND,Williams County,38105,76.3
"NE, Adams",2009,Nebraska,NE,Adams County,31001,80.3
"NE, Antelope",2009,Nebraska,NE,Antelope County,31003,47.1
"NE, Arthur",2009,Nebraska,NE,Arthur County,31005,Data unavailable
"NE, Banner",2009,Nebraska,NE,Banner County,31007,Data unavailable
"NE, Blaine",2009,Nebraska,NE,Blaine County,31009,Data unavailable
"NE, Boone",2009,Nebraska,NE,Boone County,31011,Data unavailable
"NE, Box Butte",2009,Nebraska,NE,Box Butte County,31013,34.5
"NE, Boyd",2009,Nebraska,NE,Boyd County,31015,Data unavailable
"NE, Brown",2009,Nebraska,NE,Brown County,31017,40.4
"NE, Buffalo",2009,Nebraska,NE,Buffalo County,31019,75.3
"NE, Burt",2009,Nebraska,NE,Burt County,31021,21.5
"NE, Butler",2009,Nebraska,NE,Butler County,31023,71.1
"NE, Cass",2009,Nebraska,NE,Cass County,31025,22.4
"NE, Cedar",2009,Nebraska,NE,Cedar County,31027,30.2
"NE, Chase",2009,Nebraska,NE,Chase County,31029,80.7
"NE, Cherry",2009,Nebraska,NE,Cherry County,31031,59.6
"NE, Cheyenne",2009,Nebraska,NE,Cheyenne County,31033,86.2
"NE, Clay",2009,Nebraska,NE,Clay County,31035,Data unavailable
"NE, Colfax",2009,Nebraska,NE,Colfax County,31037,Data unavailable
"NE, Cuming",2009,Nebraska,NE,Cuming County,31039,28.8
"NE, Custer",2009,Nebraska,NE,Custer County,31041,93.5
"NE, Dakota",2009,Nebraska,NE,Dakota County,31043,55.6
"NE, Dawes",2009,Nebraska,NE,Dawes County,31045,47.6
"NE, Dawson",2009,Nebraska,NE,Dawson County,31047,54.3
"NE, Deuel",2009,Nebraska,NE,Deuel County,31049,Data unavailable
"NE, Dixon",2009,Nebraska,NE,Dixon County,31051,9.2
"NE, Dodge",2009,Nebraska,NE,Dodge County,31053,101.7
"NE, Douglas",2009,Nebraska,NE,Douglas County,31055,69.6
"NE, Dundy",2009,Nebraska,NE,Dundy County,31057,100.7
"NE, Fillmore",2009,Nebraska,NE,Fillmore County,31059,Data unavailable
"NE, Franklin",2009,Nebraska,NE,Franklin County,31061,Data unavailable
"NE, Frontier",2009,Nebraska,NE,Frontier County,31063,Data unavailable
"NE, Furnas",2009,Nebraska,NE,Furnas County,31065,Data unavailable
"NE, Gage",2009,Nebraska,NE,Gage County,31067,74.8
"NE, Garden",2009,Nebraska,NE,Garden County,31069,35.6
"NE, Garfield",2009,Nebraska,NE,Garfield County,31071,Data unavailable
"NE, Gosper",2009,Nebraska,NE,Gosper County,31073,Data unavailable
"NE, Grant",2009,Nebraska,NE,Grant County,31075,Data unavailable
"NE, Greeley",2009,Nebraska,NE,Greeley County,31077,Data unavailable
"NE, Hall",2009,Nebraska,NE,Hall County,31079,87.4
"NE, Hamilton",2009,Nebraska,NE,Hamilton County,31081,59.6
"NE, Harlan",2009,Nebraska,NE,Harlan County,31083,86.8
"NE, Hayes",2009,Nebraska,NE,Hayes County,31085,Data unavailable
"NE, Hitchcock",2009,Nebraska,NE,Hitchcock County,31087,Data unavailable
"NE, Holt",2009,Nebraska,NE,Holt County,31089,64.0
"NE, Hooker",2009,Nebraska,NE,Hooker County,31091,Data unavailable
"NE, Howard",2009,Nebraska,NE,Howard County,31093,78.0
"NE, Jefferson",2009,Nebraska,NE,Jefferson County,31095,30.9
"NE, Johnson",2009,Nebraska,NE,Johnson County,31097,43.1
"NE, Kearney",2009,Nebraska,NE,Kearney County,31099,74.8
"NE, Keith",2009,Nebraska,NE,Keith County,31101,111.2
"NE, Keya Paha",2009,Nebraska,NE,Keya Paha County,31103,Data unavailable
"NE, Kimball",2009,Nebraska,NE,Kimball County,31105,Data unavailable
"NE, Knox",2009,Nebraska,NE,Knox County,31107,32.3
"NE, Lancaster",2009,Nebraska,NE,Lancaster County,31109,74.5
"NE, Lincoln",2009,Nebraska,NE,Lincoln County,31111,96.6
"NE, Logan",2009,Nebraska,NE,Logan County,31113,Data unavailable
"NE, Loup",2009,Nebraska,NE,Loup County,31115,Data unavailable
"NE, Madison",2009,Nebraska,NE,Madison County,31119,89.1
"NE, McPherson",2009,Nebraska,NE,McPherson County,31117,Data unavailable
"NE, Merrick",2009,Nebraska,NE,Merrick County,31121,68.1
"NE, Morrill",2009,Nebraska,NE,Morrill County,31123,58.3
"NE, Nance",2009,Nebraska,NE,Nance County,31125,Data unavailable
"NE, Nemaha",2009,Nebraska,NE,Nemaha County,31127,97.6
"NE, Nuckolls",2009,Nebraska,NE,Nuckolls County,31129,143.1
"NE, Otoe",2009,Nebraska,NE,Otoe County,31131,87.3
"NE, Pawnee",2009,Nebraska,NE,Pawnee County,31133,Data unavailable
"NE, Perkins",2009,Nebraska,NE,Perkins County,31135,Data unavailable
"NE, Phelps",2009,Nebraska,NE,Phelps County,31137,125.7
"NE, Pierce",2009,Nebraska,NE,Pierce County,31139,30.9
"NE, Platte",2009,Nebraska,NE,Platte County,31141,73.2
"NE, Polk",2009,Nebraska,NE,Polk County,31143,27.3
"NE, Red Willow",2009,Nebraska,NE,Red Willow County,31145,111.5
"NE, Richardson",2009,Nebraska,NE,Richardson County,31147,75.9
"NE, Rock",2009,Nebraska,NE,Rock County,31149,Data unavailable
"NE, Saline",2009,Nebraska,NE,Saline County,31151,82.3
"NE, Sarpy",2009,Nebraska,NE,Sarpy County,31153,57.3
"NE, Saunders",2009,Nebraska,NE,Saunders County,31155,50.9
"NE, Scotts Bluff",2009,Nebraska,NE,Scotts Bluff County,31157,102.0
"NE, Seward",2009,Nebraska,NE,Seward County,31159,40.7
"NE, Sheridan",2009,Nebraska,NE,Sheridan County,31161,47.6
"NE, Sherman",2009,Nebraska,NE,Sherman County,31163,Data unavailable
"NE, Sioux",2009,Nebraska,NE,Sioux County,31165,Data unavailable
"NE, Stanton",2009,Nebraska,NE,Stanton County,31167,Data unavailable
"NE, Thayer",2009,Nebraska,NE,Thayer County,31169,Data unavailable
"NE, Thomas",2009,Nebraska,NE,Thomas County,31171,Data unavailable
"NE, Thurston",2009,Nebraska,NE,Thurston County,31173,35.6
"NE, Valley",2009,Nebraska,NE,Valley County,31175,Data unavailable
"NE, Washington",2009,Nebraska,NE,Washington County,31177,56.7
"NE, Wayne",2009,Nebraska,NE,Wayne County,31179,36.1
"NE, Webster",2009,Nebraska,NE,Webster County,31181,Data unavailable
"NE, Wheeler",2009,Nebraska,NE,Wheeler County,31183,Data unavailable
"NE, York",2009,Nebraska,NE,York County,31185,85.4
"NH, Belknap",2009,New Hampshire,NH,Belknap County,33001,92.8
"NH, Carroll",2009,New Hampshire,NH,Carroll County,33003,76.4
"NH, Cheshire",2009,New Hampshire,NH,Cheshire County,33005,86.0
"NH, Coos",2009,New Hampshire,NH,Coos County,33007,81.3
"NH, Grafton",2009,New Hampshire,NH,Grafton County,33009,83.1
"NH, Hillsborough",2009,New Hampshire,NH,Hillsborough County,33011,75.5
"NH, Merrimack",2009,New Hampshire,NH,Merrimack County,33013,90.7
"NH, Rockingham",2009,New Hampshire,NH,Rockingham County,33015,76.9
"NH, Strafford",2009,New Hampshire,NH,Strafford County,33017,99.6
"NH, Sullivan",2009,New Hampshire,NH,Sullivan County,33019,63.0
"NJ, Atlantic",2009,New Jersey,NJ,Atlantic County,34001,89.0
"NJ, Bergen",2009,New Jersey,NJ,Bergen County,34003,49.1
"NJ, Burlington",2009,New Jersey,NJ,Burlington County,34005,71.1
